"","entity_id","sample_id","interp_age","interp_age_uncert_pos","interp_age_uncert_neg","age_model_type","d13C_measurement","d13C_precision"
"807",277,205044,1232.14,NA,NA,"linear",-7.56,0.1
"808",277,205044,1411,216.05,134.05,"sisal: Bchron",-7.56,0.1
"809",277,205045,1232.74,NA,NA,"linear",-7.92,0.1
"810",277,205045,1415,214.05,135.05,"sisal: Bchron",-7.92,0.1
"811",277,205046,1233.35,NA,NA,"linear",-7.98,0.1
"812",277,205046,1416.5,214.5,134.55,"sisal: Bchron",-7.98,0.1
"813",277,205047,1233.95,NA,NA,"linear",-8.05,0.1
"814",277,205047,1420,213.2,135.15,"sisal: Bchron",-8.05,0.1
"815",277,205048,1234.55,NA,NA,"linear",-8.19,0.1
"816",277,205048,1422,214.05,137.1,"sisal: Bchron",-8.19,0.1
"817",277,205049,1235.15,NA,NA,"linear",-7.94,0.1
"818",277,205049,1425,218,138,"sisal: Bchron",-7.94,0.1
"819",277,205050,1235.75,NA,NA,"linear",-7.6,0.1
"820",277,205050,1427,220.05,137.1,"sisal: Bchron",-7.6,0.1
"821",277,205051,1236.35,NA,NA,"linear",-7.23,0.1
"822",277,205051,1431,224.05,139.15,"sisal: Bchron",-7.23,0.1
"823",277,205052,1236.96,NA,NA,"linear",-7.34,0.1
"824",277,205052,1433,226,140.15,"sisal: Bchron",-7.34,0.1
"825",277,205053,1237.56,NA,NA,"linear",-7.7,0.1
"826",277,205053,1437,228.1,143.1,"sisal: Bchron",-7.7,0.1
"827",277,205054,1238.16,NA,NA,"linear",-8,0.1
"828",277,205054,1438,230.15,143,"sisal: Bchron",-8,0.1
"829",277,205055,1238.76,NA,NA,"linear",-8.19,0.1
"830",277,205055,1442,232,144.05,"sisal: Bchron",-8.19,0.1
"831",277,205056,1239.36,NA,NA,"linear",-8.27,0.1
"832",277,205056,1443.5,231.6,143.55,"sisal: Bchron",-8.27,0.1
"833",277,205057,1239.96,NA,NA,"linear",-8.21,0.1
"834",277,205057,1447,232.2,144.05,"sisal: Bchron",-8.21,0.1
"835",277,205058,1240.57,NA,NA,"linear",-8.06,0.1
"836",277,205058,1449,235.1,145.05,"sisal: Bchron",-8.06,0.1
"837",277,205059,1241.17,NA,NA,"linear",-7.87,0.1
"838",277,205059,1452.5,239.6,145.55,"sisal: Bchron",-7.87,0.1
"839",277,205060,1241.77,NA,NA,"linear",-7.73,0.1
"840",277,205060,1454,241.1,146.05,"sisal: Bchron",-7.73,0.1
"841",277,205061,1242.37,NA,NA,"linear",-7.58,0.1
"842",277,205061,1458,241.1,148.05,"sisal: Bchron",-7.58,0.1
"843",277,205062,1242.97,NA,NA,"linear",-7.51,0.1
"844",277,205062,1460,240.2,149,"sisal: Bchron",-7.51,0.1
"845",277,205063,1243.57,NA,NA,"linear",-7.53,0.1
"846",277,205063,1463.5,238.9,150.5,"sisal: Bchron",-7.53,0.1
"847",277,205064,1244.17,NA,NA,"linear",-7.57,0.1
"848",277,205064,1467,238.6,151,"sisal: Bchron",-7.57,0.1
"849",277,205065,1244.78,NA,NA,"linear",-7.56,0.1
"850",277,205065,1469.5,237.15,151.5,"sisal: Bchron",-7.56,0.1
"851",277,205066,1245.38,NA,NA,"linear",-7.58,0.1
"852",277,205066,1473,235.75,152,"sisal: Bchron",-7.58,0.1
"853",277,205067,1245.98,NA,NA,"linear",-7.55,0.1
"854",277,205067,1475,234.75,152.05,"sisal: Bchron",-7.55,0.1
"855",277,205068,1246.58,NA,NA,"linear",-7.57,0.1
"856",277,205068,1478,236.7,153.05,"sisal: Bchron",-7.57,0.1
"857",277,205069,1247.18,NA,NA,"linear",-7.49,0.1
"858",277,205069,1480,237.65,154.1,"sisal: Bchron",-7.49,0.1
"859",277,205070,1247.78,NA,NA,"linear",-7.55,0.1
"860",277,205070,1484,240.45,156,"sisal: Bchron",-7.55,0.1
"861",277,205071,1248.39,NA,NA,"linear",-7.59,0.1
"862",277,205071,1485,242.4,155.05,"sisal: Bchron",-7.59,0.1
"863",277,205072,1248.99,NA,NA,"linear",-7.63,0.1
"864",277,205072,1488.5,244.75,156.55,"sisal: Bchron",-7.63,0.1
"865",277,205073,1249.59,NA,NA,"linear",-7.63,0.1
"866",277,205073,1490,246.2,158,"sisal: Bchron",-7.63,0.1
"867",277,205074,1250.19,NA,NA,"linear",-7.71,0.1
"868",277,205074,1494,249,160,"sisal: Bchron",-7.71,0.1
"869",277,205075,1250.79,NA,NA,"linear",-7.73,0.1
"870",277,205075,1496,249.05,161,"sisal: Bchron",-7.73,0.1
"871",277,205076,1251.39,NA,NA,"linear",-7.74,0.1
"872",277,205076,1499,250.15,161.05,"sisal: Bchron",-7.74,0.1
"873",277,205077,1251.99,NA,NA,"linear",-7.82,0.1
"874",277,205077,1501.5,248.75,162.55,"sisal: Bchron",-7.82,0.1
"875",277,205078,1252.6,NA,NA,"linear",-8.03,0.1
"876",277,205078,1505,249.4,165,"sisal: Bchron",-8.03,0.1
"877",277,205079,1253.2,NA,NA,"linear",-8.25,0.1
"878",277,205079,1506.5,249.8,164.55,"sisal: Bchron",-8.25,0.1
"879",277,205080,1253.8,NA,NA,"linear",-8.34,0.1
"880",277,205080,1509,250.25,165,"sisal: Bchron",-8.34,0.1
"881",277,205081,1254.4,NA,NA,"linear",-8.26,0.1
"882",277,205081,1511,250.2,166,"sisal: Bchron",-8.26,0.1
"883",277,205082,1255,NA,NA,"linear",-8.22,0.1
"884",277,205082,1514.5,251.55,167.5,"sisal: Bchron",-8.22,0.1
"885",277,205083,1255.6,NA,NA,"linear",-7.84,0.1
"886",277,205083,1516.5,251.55,168.5,"sisal: Bchron",-7.84,0.1
"887",277,205084,1256.21,NA,NA,"linear",-7.59,0.1
"888",277,205084,1520,252.1,170,"sisal: Bchron",-7.59,0.1
"889",277,205085,1256.81,NA,NA,"linear",-7.67,0.1
"890",277,205085,1521,251.15,170.05,"sisal: Bchron",-7.67,0.1
"891",277,205086,1257.41,NA,NA,"linear",-7.65,0.1
"892",277,205086,1525,251.05,172,"sisal: Bchron",-7.65,0.1
"893",277,205087,1258.01,NA,NA,"linear",-7.71,0.1
"894",277,205087,1526.5,251.65,172.5,"sisal: Bchron",-7.71,0.1
"895",277,205088,1268.5,NA,NA,"linear",-8.13,0.1
"896",277,205088,1574,250.2,197.05,"sisal: Bchron",-8.13,0.1
"897",277,205089,1280.37,NA,NA,"linear",-8.02,0.1
"898",277,205089,1626,252.25,217.25,"sisal: Bchron",-8.02,0.1
"899",277,205090,1292.23,NA,NA,"linear",-7.86,0.1
"900",277,205090,1678,253.2,241,"sisal: Bchron",-7.86,0.1
"901",277,205091,1304.1,NA,NA,"linear",-7.84,0.1
"902",277,205091,1731.5,252.55,264.55,"sisal: Bchron",-7.84,0.1
"903",277,205092,1315.97,NA,NA,"linear",-7.68,0.1
"904",277,205092,1782.5,273.5,286.55,"sisal: Bchron",-7.68,0.1
"905",277,205093,1327.83,NA,NA,"linear",-7.5,0.1
"906",277,205093,1835,282.05,316.2,"sisal: Bchron",-7.5,0.1
"907",277,205094,1339.7,NA,NA,"linear",-7.28,0.1
"908",277,205094,1886.5,296.55,343.5,"sisal: Bchron",-7.28,0.1
"909",277,205095,1351.57,NA,NA,"linear",-7.26,0.1
"910",277,205095,1938.5,311.65,364.5,"sisal: Bchron",-7.26,0.1
"911",277,205096,1363.43,NA,NA,"linear",-7.58,0.1
"912",277,205096,1990,326,376.05,"sisal: Bchron",-7.58,0.1
"913",277,205097,1375.3,NA,NA,"linear",-8.16,0.1
"914",277,205097,2044,331.35,399.2,"sisal: Bchron",-8.16,0.1
"915",277,205098,1387.17,NA,NA,"linear",-8.21,0.1
"916",277,205098,2099,346.1,424.05,"sisal: Bchron",-8.21,0.1
"917",277,205099,1399.03,NA,NA,"linear",-8.12,0.1
"918",277,205099,2160,351.05,424.15,"sisal: Bchron",-8.12,0.1
"919",277,205101,2743.32,NA,NA,"linear",-7.67,0.1
"920",277,205101,2600.5,295.55,340.7,"sisal: Bchron",-7.67,0.1
"921",277,205102,2750.26,NA,NA,"linear",-7.78,0.1
"922",277,205102,2613.5,291.55,338.55,"sisal: Bchron",-7.78,0.1
"923",277,205103,2757.2,NA,NA,"linear",-8.06,0.1
"924",277,205103,2621,298.05,335.1,"sisal: Bchron",-8.06,0.1
"925",277,205104,2764.14,NA,NA,"linear",-8.18,0.1
"926",277,205104,2628.5,301.5,332.5,"sisal: Bchron",-8.18,0.1
"927",277,205105,2771.08,NA,NA,"linear",-8.22,0.1
"928",277,205105,2635.5,298.5,327.65,"sisal: Bchron",-8.22,0.1
"929",277,205106,2778.01,NA,NA,"linear",-8.5,0.1
"930",277,205106,2643.5,300.55,322.75,"sisal: Bchron",-8.5,0.1
"931",277,205107,2784.95,NA,NA,"linear",-9.1,0.1
"932",277,205107,2650,303,314.1,"sisal: Bchron",-9.1,0.1
"933",277,205108,2791.89,NA,NA,"linear",-9.65,0.1
"934",277,205108,2658.5,299.5,314.6,"sisal: Bchron",-9.65,0.1
"935",277,205109,2798.83,NA,NA,"linear",-9.9,0.1
"936",277,205109,2670,292.1,318.1,"sisal: Bchron",-9.9,0.1
"937",277,205110,2805.77,NA,NA,"linear",-10.1,0.1
"938",277,205110,2678,289.2,316.3,"sisal: Bchron",-10.1,0.1
"939",277,205111,2812.7,NA,NA,"linear",-10.25,0.1
"940",277,205111,2683,290.1,314.15,"sisal: Bchron",-10.25,0.1
"941",277,205112,2819.64,NA,NA,"linear",-10.31,0.1
"942",277,205112,2689.5,290.6,313.5,"sisal: Bchron",-10.31,0.1
"943",277,205113,2826.58,NA,NA,"linear",-10.25,0.1
"944",277,205113,2696.5,286.65,312.5,"sisal: Bchron",-10.25,0.1
"945",277,205114,2833.52,NA,NA,"linear",-10.14,0.1
"946",277,205114,2702.5,286.5,314.5,"sisal: Bchron",-10.14,0.1
"947",277,205115,2840.45,NA,NA,"linear",-10.01,0.1
"948",277,205115,2708,285,310.25,"sisal: Bchron",-10.01,0.1
"949",277,205116,2847.39,NA,NA,"linear",-9.72,0.1
"950",277,205116,2712.5,285.55,307.5,"sisal: Bchron",-9.72,0.1
"951",277,205117,2854.33,NA,NA,"linear",-9.53,0.1
"952",277,205117,2719,283.05,307,"sisal: Bchron",-9.53,0.1
"953",277,205118,2861.27,NA,NA,"linear",-9.38,0.1
"954",277,205118,2725,282,306,"sisal: Bchron",-9.38,0.1
"955",277,205119,2868.21,NA,NA,"linear",-9.34,0.1
"956",277,205119,2730.5,281.55,303.5,"sisal: Bchron",-9.34,0.1
"957",277,205120,2875.14,NA,NA,"linear",-9.31,0.1
"958",277,205120,2738,282,305,"sisal: Bchron",-9.31,0.1
"959",277,205121,2882.08,NA,NA,"linear",-9.35,0.1
"960",277,205121,2745.5,284.55,304.6,"sisal: Bchron",-9.35,0.1
"961",277,205122,2889.02,NA,NA,"linear",-9.35,0.1
"962",277,205122,2752,284.1,306.05,"sisal: Bchron",-9.35,0.1
"963",277,205123,2895.96,NA,NA,"linear",-9.11,0.1
"964",277,205123,2759.5,278.65,303.6,"sisal: Bchron",-9.11,0.1
"965",277,205124,2902.9,NA,NA,"linear",-9,0.1
"966",277,205124,2765,275.15,301.05,"sisal: Bchron",-9,0.1
"967",277,205125,2909.83,NA,NA,"linear",-9.36,0.1
"968",277,205125,2772,273.1,301.05,"sisal: Bchron",-9.36,0.1
"969",277,205126,2931.11,NA,NA,"linear",-10.15,0.1
"970",277,205126,2793.5,267.6,300.55,"sisal: Bchron",-10.15,0.1
"971",277,205127,2952.39,NA,NA,"linear",-10.64,0.1
"972",277,205127,2812.5,263.5,301.6,"sisal: Bchron",-10.64,0.1
"973",277,205128,2973.66,NA,NA,"linear",-10.79,0.1
"974",277,205128,2834,258.05,302.2,"sisal: Bchron",-10.79,0.1
"975",277,205129,2994.94,NA,NA,"linear",-10.68,0.1
"976",277,205129,2856,257,303,"sisal: Bchron",-10.68,0.1
"977",277,205130,3016.21,NA,NA,"linear",-10.57,0.1
"978",277,205130,2877.5,256.6,301.6,"sisal: Bchron",-10.57,0.1
"979",277,205131,3037.49,NA,NA,"linear",-10.2,0.1
"980",277,205131,2901,261.1,297.05,"sisal: Bchron",-10.2,0.1
"981",277,205132,3058.77,NA,NA,"linear",-10.19,0.1
"982",277,205132,2930,266.35,294.05,"sisal: Bchron",-10.19,0.1
"983",277,205133,3080.04,NA,NA,"linear",-10.2,0.1
"984",277,205133,2969.5,264.5,280.6,"sisal: Bchron",-10.2,0.1
"985",277,205134,3101.32,NA,NA,"linear",-10.22,0.1
"986",277,205134,3002,258.5,265.15,"sisal: Bchron",-10.22,0.1
"987",277,205135,3122.59,NA,NA,"linear",-9.82,0.1
"988",277,205135,3039.5,244.65,269.5,"sisal: Bchron",-9.82,0.1
"989",277,205136,3143.87,NA,NA,"linear",-9.34,0.1
"990",277,205136,3072,237.1,269.2,"sisal: Bchron",-9.34,0.1
"991",277,205137,3165.15,NA,NA,"linear",-9.3,0.1
"992",277,205137,3100,233.1,264.1,"sisal: Bchron",-9.3,0.1
"993",277,205138,3186.42,NA,NA,"linear",-9.58,0.1
"994",277,205138,3131,230.05,262.05,"sisal: Bchron",-9.58,0.1
"995",277,205139,3207.7,NA,NA,"linear",-9.98,0.1
"996",277,205139,3162.5,223.5,272.5,"sisal: Bchron",-9.98,0.1
"997",277,205140,3228.97,NA,NA,"linear",-9.97,0.1
"998",277,205140,3192.5,218.7,271.5,"sisal: Bchron",-9.97,0.1
"999",277,205141,3250.25,NA,NA,"linear",-10.03,0.1
"1000",277,205141,3222,224,274,"sisal: Bchron",-10.03,0.1
"1001",277,205142,3271.53,NA,NA,"linear",-9.89,0.1
"1002",277,205142,3257,227.05,263.05,"sisal: Bchron",-9.89,0.1
"1003",277,205143,3292.8,NA,NA,"linear",-10.1,0.1
"1004",277,205143,3303,238,257.05,"sisal: Bchron",-10.1,0.1
"1005",277,205144,3314.08,NA,NA,"linear",-10.04,0.1
"1006",277,205144,3334,245.25,250.2,"sisal: Bchron",-10.04,0.1
"1007",277,205145,3335.35,NA,NA,"linear",-10.18,0.1
"1008",277,205145,3368,247.1,253,"sisal: Bchron",-10.18,0.1
"1009",277,205146,3356.63,NA,NA,"linear",-10.17,0.1
"1010",277,205146,3398.5,242.55,247.6,"sisal: Bchron",-10.17,0.1
"1011",277,205147,3377.91,NA,NA,"linear",-10.16,0.1
"1012",277,205147,3430,240.35,253.1,"sisal: Bchron",-10.16,0.1
"1013",277,205148,3399.18,NA,NA,"linear",-10.03,0.1
"1014",277,205148,3460,248,258.15,"sisal: Bchron",-10.03,0.1
"1015",277,205149,3420.46,NA,NA,"linear",-9.17,0.1
"1016",277,205149,3487.5,245.5,260.65,"sisal: Bchron",-9.17,0.1
"1017",277,205150,3441.73,NA,NA,"linear",-8.71,0.1
"1018",277,205150,3515,253,269.15,"sisal: Bchron",-8.71,0.1
"1019",277,205151,3456.76,NA,NA,"linear",-7.93,0.1
"1020",277,205151,3534,260.05,270.25,"sisal: Bchron",-7.93,0.1
"1021",277,205152,3457.44,NA,NA,"linear",-7.96,0.1
"1022",277,205152,3535,261,271.2,"sisal: Bchron",-7.96,0.1
"1023",277,205153,3458.12,NA,NA,"linear",-7.97,0.1
"1024",277,205153,3536,261,271.25,"sisal: Bchron",-7.97,0.1
"1025",277,205154,3458.8,NA,NA,"linear",-7.91,0.1
"1026",277,205154,3537,261,271.25,"sisal: Bchron",-7.91,0.1
"1027",277,205155,3459.48,NA,NA,"linear",-7.85,0.1
"1028",277,205155,3538.5,261.5,272.7,"sisal: Bchron",-7.85,0.1
"1029",277,205156,3460.16,NA,NA,"linear",-7.65,0.1
"1030",277,205156,3539.5,261.5,272.7,"sisal: Bchron",-7.65,0.1
"1031",277,205157,3460.84,NA,NA,"linear",-7.54,0.1
"1032",277,205157,3540.5,261.5,273.65,"sisal: Bchron",-7.54,0.1
"1033",277,205158,3461.52,NA,NA,"linear",-7.41,0.1
"1034",277,205158,3541.5,260.6,273.6,"sisal: Bchron",-7.41,0.1
"1035",277,205159,3462.2,NA,NA,"linear",-7.46,0.1
"1036",277,205159,3542.5,260.6,274.55,"sisal: Bchron",-7.46,0.1
"1037",277,205160,3462.88,NA,NA,"linear",-7.45,0.1
"1038",277,205160,3544,260.1,275,"sisal: Bchron",-7.45,0.1
"1039",277,205161,3463.56,NA,NA,"linear",-7.37,0.1
"1040",277,205161,3545,260.1,275,"sisal: Bchron",-7.37,0.1
"1041",277,205162,3464.24,NA,NA,"linear",-7.37,0.1
"1042",277,205162,3546,260.1,276,"sisal: Bchron",-7.37,0.1
"1043",277,205163,3464.92,NA,NA,"linear",-7.47,0.1
"1044",277,205163,3547,260.1,277,"sisal: Bchron",-7.47,0.1
"1045",277,205164,3465.6,NA,NA,"linear",-7.57,0.1
"1046",277,205164,3548,260.1,277.05,"sisal: Bchron",-7.57,0.1
"1047",277,205165,3466.28,NA,NA,"linear",-7.67,0.1
"1048",277,205165,3549,260.1,278.05,"sisal: Bchron",-7.67,0.1
"1049",277,205166,3466.96,NA,NA,"linear",-7.68,0.1
"1050",277,205166,3550.5,259.6,278.55,"sisal: Bchron",-7.68,0.1
"1051",277,205167,3467.63,NA,NA,"linear",-7.71,0.1
"1052",277,205167,3552,259.1,280.05,"sisal: Bchron",-7.71,0.1
"1053",277,205168,3468.31,NA,NA,"linear",-7.77,0.1
"1054",277,205168,3553,260,280.05,"sisal: Bchron",-7.77,0.1
"1055",277,205169,3468.99,NA,NA,"linear",-7.81,0.1
"1056",277,205169,3554.5,259.55,281.55,"sisal: Bchron",-7.81,0.1
"1057",277,205170,3469.67,NA,NA,"linear",-7.95,0.1
"1058",277,205170,3555.5,259.6,281.55,"sisal: Bchron",-7.95,0.1
"1059",277,205171,3470.35,NA,NA,"linear",-8.03,0.1
"1060",277,205171,3557,259.15,283,"sisal: Bchron",-8.03,0.1
"1061",277,205172,3471.03,NA,NA,"linear",-8.2,0.1
"1062",277,205172,3558,259.15,283.05,"sisal: Bchron",-8.2,0.1
"1063",277,205173,3471.71,NA,NA,"linear",-8.36,0.1
"1064",277,205173,3559,259.1,284.05,"sisal: Bchron",-8.36,0.1
"1065",277,205174,3472.39,NA,NA,"linear",-8.47,0.1
"1066",277,205174,3560,258.1,284.05,"sisal: Bchron",-8.47,0.1
"1067",277,205175,3473.07,NA,NA,"linear",-8.5,0.1
"1068",277,205175,3561.5,257.55,284.6,"sisal: Bchron",-8.5,0.1
"1069",277,205176,3473.75,NA,NA,"linear",-8.58,0.1
"1070",277,205176,3563,257.05,286.1,"sisal: Bchron",-8.58,0.1
"1071",277,205177,3474.43,NA,NA,"linear",-8.64,0.1
"1072",277,205177,3564,257.05,286.15,"sisal: Bchron",-8.64,0.1
"1073",277,205178,3475.11,NA,NA,"linear",-8.67,0.1
"1074",277,205178,3565,257.1,287.1,"sisal: Bchron",-8.67,0.1
"1075",277,205179,3475.79,NA,NA,"linear",-8.51,0.1
"1076",277,205179,3566,257.05,287,"sisal: Bchron",-8.51,0.1
"1077",277,205180,3476.47,NA,NA,"linear",-8.26,0.1
"1078",277,205180,3567,258,286.1,"sisal: Bchron",-8.26,0.1
"1079",277,205181,3477.15,NA,NA,"linear",-8.08,0.1
"1080",277,205181,3568,257.05,287.05,"sisal: Bchron",-8.08,0.1
"1081",277,205182,3477.83,NA,NA,"linear",-8.1,0.1
"1082",277,205182,3569,257.1,287.05,"sisal: Bchron",-8.1,0.1
"1083",277,205183,3478.51,NA,NA,"linear",-8.29,0.1
"1084",277,205183,3570,256.1,288.05,"sisal: Bchron",-8.29,0.1
"1085",277,205184,3479.19,NA,NA,"linear",-8.5,0.1
"1086",277,205184,3571,256.1,288.05,"sisal: Bchron",-8.5,0.1
"1087",277,205185,3479.87,NA,NA,"linear",-8.72,0.1
"1088",277,205185,3572,257,288.1,"sisal: Bchron",-8.72,0.1
"1089",277,205186,3480.55,NA,NA,"linear",-8.97,0.1
"1090",277,205186,3573,257.05,289,"sisal: Bchron",-8.97,0.1
"1091",277,205187,3481.23,NA,NA,"linear",-9.23,0.1
"1092",277,205187,3574,256.15,288.05,"sisal: Bchron",-9.23,0.1
"1093",277,205188,3481.91,NA,NA,"linear",-9.32,0.1
"1094",277,205188,3576,255.1,289.1,"sisal: Bchron",-9.32,0.1
"1095",277,205189,3482.59,NA,NA,"linear",-9.22,0.1
"1096",277,205189,3577,256.05,290.05,"sisal: Bchron",-9.22,0.1
"1097",277,205190,3483.27,NA,NA,"linear",-8.98,0.1
"1098",277,205190,3578,256,290.1,"sisal: Bchron",-8.98,0.1
"1099",277,205191,3483.95,NA,NA,"linear",-8.92,0.1
"1100",277,205191,3579,255.1,290.1,"sisal: Bchron",-8.92,0.1
"1101",277,205192,3484.63,NA,NA,"linear",-8.94,0.1
"1102",277,205192,3579.5,255.6,290.55,"sisal: Bchron",-8.94,0.1
"1103",277,205193,3485.31,NA,NA,"linear",-9.06,0.1
"1104",277,205193,3581,255.1,291.1,"sisal: Bchron",-9.06,0.1
"1105",277,205194,3485.99,NA,NA,"linear",-9.03,0.1
"1106",277,205194,3582,255.15,291.1,"sisal: Bchron",-9.03,0.1
"1107",277,205195,3486.67,NA,NA,"linear",-9.05,0.1
"1108",277,205195,3583,255.15,291.15,"sisal: Bchron",-9.05,0.1
"1109",277,205196,3487.35,NA,NA,"linear",-9.02,0.1
"1110",277,205196,3583.5,255.6,291.6,"sisal: Bchron",-9.02,0.1
"1111",277,205197,3488.03,NA,NA,"linear",-9.13,0.1
"1112",277,205197,3584.5,256.65,291.5,"sisal: Bchron",-9.13,0.1
"1113",277,205198,3488.71,NA,NA,"linear",-9.31,0.1
"1114",277,205198,3585.5,256.65,288.65,"sisal: Bchron",-9.31,0.1
"1115",277,205199,3489.39,NA,NA,"linear",-9.45,0.1
"1116",277,205199,3586.5,255.65,289.5,"sisal: Bchron",-9.45,0.1
"1117",277,205200,3490.07,NA,NA,"linear",-9.52,0.1
"1118",277,205200,3588,255.15,290,"sisal: Bchron",-9.52,0.1
"1119",277,205201,3490.75,NA,NA,"linear",-9.6,0.1
"1120",277,205201,3589.5,254.65,291.5,"sisal: Bchron",-9.6,0.1
"1121",277,205202,3491.43,NA,NA,"linear",-9.68,0.1
"1122",277,205202,3590,255.1,291.05,"sisal: Bchron",-9.68,0.1
"1123",277,205203,3492.11,NA,NA,"linear",-9.77,0.1
"1124",277,205203,3591,255.1,292.05,"sisal: Bchron",-9.77,0.1
"1125",277,205204,3492.79,NA,NA,"linear",-9.67,0.1
"1126",277,205204,3591.5,255.6,290.55,"sisal: Bchron",-9.67,0.1
"1127",277,205205,3493.47,NA,NA,"linear",-9.71,0.1
"1128",277,205205,3592,256.05,289.1,"sisal: Bchron",-9.71,0.1
"1129",277,205206,3494.15,NA,NA,"linear",-9.77,0.1
"1130",277,205206,3593,256.05,287.05,"sisal: Bchron",-9.77,0.1
"1131",277,205207,3494.83,NA,NA,"linear",-9.87,0.1
"1132",277,205207,3593.5,255.55,285.5,"sisal: Bchron",-9.87,0.1
"1133",277,205208,3495.51,NA,NA,"linear",-9.75,0.1
"1134",277,205208,3595,256,286,"sisal: Bchron",-9.75,0.1
"1135",277,205209,3496.19,NA,NA,"linear",-9.58,0.1
"1136",277,205209,3596,257,287,"sisal: Bchron",-9.58,0.1
"1137",277,205210,3496.87,NA,NA,"linear",-9.61,0.1
"1138",277,205210,3596.5,258.5,286.5,"sisal: Bchron",-9.61,0.1
"1139",277,205211,3497.55,NA,NA,"linear",-9.91,0.1
"1140",277,205211,3598,259,287.05,"sisal: Bchron",-9.91,0.1
"1141",277,205212,3498.23,NA,NA,"linear",-10.28,0.1
"1142",277,205212,3599,258.05,287.05,"sisal: Bchron",-10.28,0.1
"1143",277,205213,3498.91,NA,NA,"linear",-10.55,0.1
"1144",277,205213,3600,258.1,287.05,"sisal: Bchron",-10.55,0.1
"1145",277,205214,3499.59,NA,NA,"linear",-10.61,0.1
"1146",277,205214,3601,258.15,283.25,"sisal: Bchron",-10.61,0.1
"1147",277,205215,3500.27,NA,NA,"linear",-10.46,0.1
"1148",277,205215,3602,258.1,280.4,"sisal: Bchron",-10.46,0.1
"1149",277,205216,3500.95,NA,NA,"linear",-10.3,0.1
"1150",277,205216,3603,258.05,277.55,"sisal: Bchron",-10.3,0.1
"1151",277,205217,3501.63,NA,NA,"linear",-9.94,0.1
"1152",277,205217,3604,259,278.5,"sisal: Bchron",-9.94,0.1
"1153",277,205218,3502.31,NA,NA,"linear",-9.92,0.1
"1154",277,205218,3605,258.05,279.5,"sisal: Bchron",-9.92,0.1
"1155",277,205219,3502.99,NA,NA,"linear",-10.14,0.1
"1156",277,205219,3606.5,257.6,280,"sisal: Bchron",-10.14,0.1
"1157",277,205220,3503.67,NA,NA,"linear",-10.46,0.1
"1158",277,205220,3608,257.15,281.3,"sisal: Bchron",-10.46,0.1
"1159",277,205221,3504.35,NA,NA,"linear",-10.62,0.1
"1160",277,205221,3609,258.1,282.1,"sisal: Bchron",-10.62,0.1
"1161",277,205222,3505.03,NA,NA,"linear",-10.66,0.1
"1162",277,205222,3610,258.15,281.05,"sisal: Bchron",-10.66,0.1
"1163",277,205223,3505.71,NA,NA,"linear",-10.77,0.1
"1164",277,205223,3612,258.1,283,"sisal: Bchron",-10.77,0.1
"1165",277,205224,3506.39,NA,NA,"linear",-11,0.1
"1166",277,205224,3613.5,258.6,283.55,"sisal: Bchron",-11,0.1
"1167",277,205225,3507.07,NA,NA,"linear",-10.82,0.1
"1168",277,205225,3615,259,285.05,"sisal: Bchron",-10.82,0.1
"1169",277,205226,3507.75,NA,NA,"linear",-10.72,0.1
"1170",277,205226,3616,259.05,286,"sisal: Bchron",-10.72,0.1
"1171",277,205228,6032.4,NA,NA,"linear between dates",-8.79,0.1
"1172",277,205228,3617.5,259.55,284.55,"sisal: Bchron",-8.79,0.1
"1173",277,205229,6033.63,NA,NA,"linear between dates",-8.89,0.1
"1174",277,205229,3619,260,284.1,"sisal: Bchron",-8.89,0.1
"1175",277,205230,6034.87,NA,NA,"linear between dates",-8.82,0.1
"1176",277,205230,3619.5,260.55,284.5,"sisal: Bchron",-8.82,0.1
"1177",277,205231,6036.1,NA,NA,"linear between dates",-8.83,0.1
"1178",277,205231,3621,261,285.05,"sisal: Bchron",-8.83,0.1
"1179",277,205232,6037.34,NA,NA,"linear between dates",-8.73,0.1
"1180",277,205232,3622.5,261.6,284.55,"sisal: Bchron",-8.73,0.1
"1181",277,205233,6038.57,NA,NA,"linear between dates",-8.84,0.1
"1182",277,205233,3624.5,261.55,286.5,"sisal: Bchron",-8.84,0.1
"1183",277,205234,6039.81,NA,NA,"linear between dates",-8.92,0.1
"1184",277,205234,3625.5,262.55,284.6,"sisal: Bchron",-8.92,0.1
"1185",277,205235,6041.04,NA,NA,"linear between dates",-8.88,0.1
"1186",277,205235,3626,263.05,285.1,"sisal: Bchron",-8.88,0.1
"1187",277,205236,6042.28,NA,NA,"linear between dates",-8.84,0.1
"1188",277,205236,3627.5,263.5,284.6,"sisal: Bchron",-8.84,0.1
"1189",277,205237,6043.51,NA,NA,"linear between dates",-8.96,0.1
"1190",277,205237,3629,264,284,"sisal: Bchron",-8.96,0.1
"1191",277,205238,6044.75,NA,NA,"linear between dates",-9.26,0.1
"1192",277,205238,3630,265,282.05,"sisal: Bchron",-9.26,0.1
"1193",277,205239,6045.98,NA,NA,"linear between dates",-9.34,0.1
"1194",277,205239,3631,265.05,282.05,"sisal: Bchron",-9.34,0.1
"1195",277,205240,6047.22,NA,NA,"linear between dates",-9.35,0.1
"1196",277,205240,3632,267.2,283,"sisal: Bchron",-9.35,0.1
"1197",277,205241,6048.45,NA,NA,"linear between dates",-9.25,0.1
