"","entity_id","sample_id","interp_age","interp_age_uncert_pos","interp_age_uncert_neg","age_model_type","d13C_measurement","d13C_precision"
"431",277,205071,1248.39,NA,NA,"linear",-7.59,0.1
"432",277,205072,1248.99,NA,NA,"linear",-7.63,0.1
"433",277,205073,1249.59,NA,NA,"linear",-7.63,0.1
"434",277,205074,1250.19,NA,NA,"linear",-7.71,0.1
"435",277,205075,1250.79,NA,NA,"linear",-7.73,0.1
"436",277,205076,1251.39,NA,NA,"linear",-7.74,0.1
"437",277,205077,1251.99,NA,NA,"linear",-7.82,0.1
"438",277,205078,1252.6,NA,NA,"linear",-8.03,0.1
"439",277,205079,1253.2,NA,NA,"linear",-8.25,0.1
"440",277,205080,1253.8,NA,NA,"linear",-8.34,0.1
"441",277,205081,1254.4,NA,NA,"linear",-8.26,0.1
"442",277,205082,1255,NA,NA,"linear",-8.22,0.1
"443",277,205083,1255.6,NA,NA,"linear",-7.84,0.1
"444",277,205084,1256.21,NA,NA,"linear",-7.59,0.1
"445",277,205085,1256.81,NA,NA,"linear",-7.67,0.1
"446",277,205086,1257.41,NA,NA,"linear",-7.65,0.1
"447",277,205087,1258.01,NA,NA,"linear",-7.71,0.1
"448",277,205088,1268.5,NA,NA,"linear",-8.13,0.1
"449",277,205089,1280.37,NA,NA,"linear",-8.02,0.1
"450",277,205090,1292.23,NA,NA,"linear",-7.86,0.1
"451",277,205091,1304.1,NA,NA,"linear",-7.84,0.1
"452",277,205092,1315.97,NA,NA,"linear",-7.68,0.1
"453",277,205093,1327.83,NA,NA,"linear",-7.5,0.1
"454",277,205094,1339.7,NA,NA,"linear",-7.28,0.1
"455",277,205095,1351.57,NA,NA,"linear",-7.26,0.1
"456",277,205096,1363.43,NA,NA,"linear",-7.58,0.1
"457",277,205097,1375.3,NA,NA,"linear",-8.16,0.1
"458",277,205098,1387.17,NA,NA,"linear",-8.21,0.1
"459",277,205099,1399.03,NA,NA,"linear",-8.12,0.1
"460",277,205101,2743.32,NA,NA,"linear",-7.67,0.1
"461",277,205102,2750.26,NA,NA,"linear",-7.78,0.1
"462",277,205103,2757.2,NA,NA,"linear",-8.06,0.1
"463",277,205104,2764.14,NA,NA,"linear",-8.18,0.1
"464",277,205105,2771.08,NA,NA,"linear",-8.22,0.1
"465",277,205106,2778.01,NA,NA,"linear",-8.5,0.1
"466",277,205107,2784.95,NA,NA,"linear",-9.1,0.1
"467",277,205108,2791.89,NA,NA,"linear",-9.65,0.1
"468",277,205109,2798.83,NA,NA,"linear",-9.9,0.1
"469",277,205110,2805.77,NA,NA,"linear",-10.1,0.1
"470",277,205111,2812.7,NA,NA,"linear",-10.25,0.1
"471",277,205112,2819.64,NA,NA,"linear",-10.31,0.1
"472",277,205113,2826.58,NA,NA,"linear",-10.25,0.1
"473",277,205114,2833.52,NA,NA,"linear",-10.14,0.1
"474",277,205115,2840.45,NA,NA,"linear",-10.01,0.1
"475",277,205116,2847.39,NA,NA,"linear",-9.72,0.1
"476",277,205117,2854.33,NA,NA,"linear",-9.53,0.1
"477",277,205118,2861.27,NA,NA,"linear",-9.38,0.1
"478",277,205119,2868.21,NA,NA,"linear",-9.34,0.1
"479",277,205120,2875.14,NA,NA,"linear",-9.31,0.1
"480",277,205121,2882.08,NA,NA,"linear",-9.35,0.1
"481",277,205122,2889.02,NA,NA,"linear",-9.35,0.1
"482",277,205123,2895.96,NA,NA,"linear",-9.11,0.1
"483",277,205124,2902.9,NA,NA,"linear",-9,0.1
"484",277,205125,2909.83,NA,NA,"linear",-9.36,0.1
"485",277,205126,2931.11,NA,NA,"linear",-10.15,0.1
"486",277,205127,2952.39,NA,NA,"linear",-10.64,0.1
"487",277,205128,2973.66,NA,NA,"linear",-10.79,0.1
"488",277,205129,2994.94,NA,NA,"linear",-10.68,0.1
"489",277,205130,3016.21,NA,NA,"linear",-10.57,0.1
"490",277,205131,3037.49,NA,NA,"linear",-10.2,0.1
"491",277,205132,3058.77,NA,NA,"linear",-10.19,0.1
"492",277,205133,3080.04,NA,NA,"linear",-10.2,0.1
"493",277,205134,3101.32,NA,NA,"linear",-10.22,0.1
"494",277,205135,3122.59,NA,NA,"linear",-9.82,0.1
"495",277,205136,3143.87,NA,NA,"linear",-9.34,0.1
"496",277,205137,3165.15,NA,NA,"linear",-9.3,0.1
"497",277,205138,3186.42,NA,NA,"linear",-9.58,0.1
"498",277,205139,3207.7,NA,NA,"linear",-9.98,0.1
"499",277,205140,3228.97,NA,NA,"linear",-9.97,0.1
"500",277,205141,3250.25,NA,NA,"linear",-10.03,0.1
"501",277,205142,3271.53,NA,NA,"linear",-9.89,0.1
"502",277,205143,3292.8,NA,NA,"linear",-10.1,0.1
"503",277,205144,3314.08,NA,NA,"linear",-10.04,0.1
"504",277,205145,3335.35,NA,NA,"linear",-10.18,0.1
"505",277,205146,3356.63,NA,NA,"linear",-10.17,0.1
"506",277,205147,3377.91,NA,NA,"linear",-10.16,0.1
"507",277,205148,3399.18,NA,NA,"linear",-10.03,0.1
"508",277,205149,3420.46,NA,NA,"linear",-9.17,0.1
"509",277,205150,3441.73,NA,NA,"linear",-8.71,0.1
"510",277,205151,3456.76,NA,NA,"linear",-7.93,0.1
"511",277,205152,3457.44,NA,NA,"linear",-7.96,0.1
"512",277,205153,3458.12,NA,NA,"linear",-7.97,0.1
"513",277,205154,3458.8,NA,NA,"linear",-7.91,0.1
"514",277,205155,3459.48,NA,NA,"linear",-7.85,0.1
"515",277,205156,3460.16,NA,NA,"linear",-7.65,0.1
"516",277,205157,3460.84,NA,NA,"linear",-7.54,0.1
"517",277,205158,3461.52,NA,NA,"linear",-7.41,0.1
"518",277,205159,3462.2,NA,NA,"linear",-7.46,0.1
"519",277,205160,3462.88,NA,NA,"linear",-7.45,0.1
"520",277,205161,3463.56,NA,NA,"linear",-7.37,0.1
"521",277,205162,3464.24,NA,NA,"linear",-7.37,0.1
"522",277,205163,3464.92,NA,NA,"linear",-7.47,0.1
"523",277,205164,3465.6,NA,NA,"linear",-7.57,0.1
"524",277,205165,3466.28,NA,NA,"linear",-7.67,0.1
"525",277,205166,3466.96,NA,NA,"linear",-7.68,0.1
"526",277,205167,3467.63,NA,NA,"linear",-7.71,0.1
"527",277,205168,3468.31,NA,NA,"linear",-7.77,0.1
"528",277,205169,3468.99,NA,NA,"linear",-7.81,0.1
"529",277,205170,3469.67,NA,NA,"linear",-7.95,0.1
"530",277,205171,3470.35,NA,NA,"linear",-8.03,0.1
"531",277,205172,3471.03,NA,NA,"linear",-8.2,0.1
"532",277,205173,3471.71,NA,NA,"linear",-8.36,0.1
"533",277,205174,3472.39,NA,NA,"linear",-8.47,0.1
"534",277,205175,3473.07,NA,NA,"linear",-8.5,0.1
"535",277,205176,3473.75,NA,NA,"linear",-8.58,0.1
"536",277,205177,3474.43,NA,NA,"linear",-8.64,0.1
"537",277,205178,3475.11,NA,NA,"linear",-8.67,0.1
"538",277,205179,3475.79,NA,NA,"linear",-8.51,0.1
"539",277,205180,3476.47,NA,NA,"linear",-8.26,0.1
"540",277,205181,3477.15,NA,NA,"linear",-8.08,0.1
"541",277,205182,3477.83,NA,NA,"linear",-8.1,0.1
"542",277,205183,3478.51,NA,NA,"linear",-8.29,0.1
"543",277,205184,3479.19,NA,NA,"linear",-8.5,0.1
"544",277,205185,3479.87,NA,NA,"linear",-8.72,0.1
"545",277,205186,3480.55,NA,NA,"linear",-8.97,0.1
"546",277,205187,3481.23,NA,NA,"linear",-9.23,0.1
"547",277,205188,3481.91,NA,NA,"linear",-9.32,0.1
"548",277,205189,3482.59,NA,NA,"linear",-9.22,0.1
"549",277,205190,3483.27,NA,NA,"linear",-8.98,0.1
"550",277,205191,3483.95,NA,NA,"linear",-8.92,0.1
"551",277,205192,3484.63,NA,NA,"linear",-8.94,0.1
"552",277,205193,3485.31,NA,NA,"linear",-9.06,0.1
"553",277,205194,3485.99,NA,NA,"linear",-9.03,0.1
"554",277,205195,3486.67,NA,NA,"linear",-9.05,0.1
"555",277,205196,3487.35,NA,NA,"linear",-9.02,0.1
"556",277,205197,3488.03,NA,NA,"linear",-9.13,0.1
"557",277,205198,3488.71,NA,NA,"linear",-9.31,0.1
"558",277,205199,3489.39,NA,NA,"linear",-9.45,0.1
"559",277,205200,3490.07,NA,NA,"linear",-9.52,0.1
"560",277,205201,3490.75,NA,NA,"linear",-9.6,0.1
"561",277,205202,3491.43,NA,NA,"linear",-9.68,0.1
"562",277,205203,3492.11,NA,NA,"linear",-9.77,0.1
"563",277,205204,3492.79,NA,NA,"linear",-9.67,0.1
"564",277,205205,3493.47,NA,NA,"linear",-9.71,0.1
"565",277,205206,3494.15,NA,NA,"linear",-9.77,0.1
"566",277,205207,3494.83,NA,NA,"linear",-9.87,0.1
"567",277,205208,3495.51,NA,NA,"linear",-9.75,0.1
"568",277,205209,3496.19,NA,NA,"linear",-9.58,0.1
"569",277,205210,3496.87,NA,NA,"linear",-9.61,0.1
"570",277,205211,3497.55,NA,NA,"linear",-9.91,0.1
"571",277,205212,3498.23,NA,NA,"linear",-10.28,0.1
"572",277,205213,3498.91,NA,NA,"linear",-10.55,0.1
"573",277,205214,3499.59,NA,NA,"linear",-10.61,0.1
"574",277,205215,3500.27,NA,NA,"linear",-10.46,0.1
"575",277,205216,3500.95,NA,NA,"linear",-10.3,0.1
"576",277,205217,3501.63,NA,NA,"linear",-9.94,0.1
"577",277,205218,3502.31,NA,NA,"linear",-9.92,0.1
"578",277,205219,3502.99,NA,NA,"linear",-10.14,0.1
"579",277,205220,3503.67,NA,NA,"linear",-10.46,0.1
"580",277,205221,3504.35,NA,NA,"linear",-10.62,0.1
"581",277,205222,3505.03,NA,NA,"linear",-10.66,0.1
"582",277,205223,3505.71,NA,NA,"linear",-10.77,0.1
"583",277,205224,3506.39,NA,NA,"linear",-11,0.1
"584",277,205225,3507.07,NA,NA,"linear",-10.82,0.1
"585",277,205226,3507.75,NA,NA,"linear",-10.72,0.1
"586",277,205228,6032.4,NA,NA,"linear between dates",-8.79,0.1
"587",277,205229,6033.63,NA,NA,"linear between dates",-8.89,0.1
"588",277,205230,6034.87,NA,NA,"linear between dates",-8.82,0.1
"589",277,205231,6036.1,NA,NA,"linear between dates",-8.83,0.1
"590",277,205232,6037.34,NA,NA,"linear between dates",-8.73,0.1
"591",277,205233,6038.57,NA,NA,"linear between dates",-8.84,0.1
"592",277,205234,6039.81,NA,NA,"linear between dates",-8.92,0.1
"593",277,205235,6041.04,NA,NA,"linear between dates",-8.88,0.1
"594",277,205236,6042.28,NA,NA,"linear between dates",-8.84,0.1
"595",277,205237,6043.51,NA,NA,"linear between dates",-8.96,0.1
"596",277,205238,6044.75,NA,NA,"linear between dates",-9.26,0.1
"597",277,205239,6045.98,NA,NA,"linear between dates",-9.34,0.1
"598",277,205240,6047.22,NA,NA,"linear between dates",-9.35,0.1
"599",277,205241,6048.45,NA,NA,"linear between dates",-9.25,0.1
"600",277,205242,6049.68,NA,NA,"linear between dates",-9.3,0.1
"601",277,205243,6050.92,NA,NA,"linear between dates",-9.11,0.1
"602",277,205244,6079.73,NA,NA,"linear between dates",-9.27,0.1
"603",277,205245,6108.53,NA,NA,"linear between dates",-9.01,0.1
"604",277,205246,6137.34,NA,NA,"linear between dates",-9.17,0.1
"605",277,205247,6166.15,NA,NA,"linear between dates",-8.99,0.1
"606",277,205248,6194.96,NA,NA,"linear between dates",-9.04,0.1
"607",277,205249,6223.76,NA,NA,"linear between dates",-8.75,0.1
"608",277,205250,6252.57,NA,NA,"linear between dates",-8.52,0.1
"609",277,205251,6281.38,NA,NA,"linear between dates",-7.97,0.1
"610",277,205252,6310.19,NA,NA,"linear between dates",-7.73,0.1
"611",277,205253,6338.99,NA,NA,"linear between dates",-7.47,0.1
"612",277,205254,6367.8,NA,NA,"linear between dates",-7.26,0.1
"613",277,205255,6396.61,NA,NA,"linear between dates",-6.84,0.1
"614",277,205256,6425.42,NA,NA,"linear between dates",-6.49,0.1
"615",277,205257,6459.37,NA,NA,"linear between dates",-6.71,0.1
"616",277,205258,6461.42,NA,NA,"linear between dates",-6.64,0.1
"617",277,205259,6463.48,NA,NA,"linear between dates",-6.69,0.1
"618",277,205260,6465.54,NA,NA,"linear between dates",-6.67,0.1
"619",277,205261,6467.6,NA,NA,"linear between dates",-6.82,0.1
"620",277,205262,6469.65,NA,NA,"linear between dates",-6.69,0.1
"621",277,205263,6471.71,NA,NA,"linear between dates",-6.31,0.1
"622",277,205264,6473.77,NA,NA,"linear between dates",-5.85,0.1
"623",277,205265,6475.83,NA,NA,"linear between dates",-5.41,0.1
"624",277,205266,6477.89,NA,NA,"linear between dates",-5.25,0.1
"625",277,205267,6479.94,NA,NA,"linear between dates",-5.54,0.1
"626",277,205268,6482,NA,NA,"linear between dates",-5.81,0.1
"627",277,205269,6484.06,NA,NA,"linear between dates",-5.96,0.1
"628",277,205270,6486.12,NA,NA,"linear between dates",-5.76,0.1
"629",277,205271,6488.17,NA,NA,"linear between dates",-5.87,0.1
"630",277,205272,6490.23,NA,NA,"linear between dates",-6,0.1
"631",277,205273,6492.29,NA,NA,"linear between dates",-5.9,0.1
"632",277,205274,6494.35,NA,NA,"linear between dates",-5.66,0.1
"633",277,205275,6496.4,NA,NA,"linear between dates",-5.46,0.1
"634",277,205276,6498.46,NA,NA,"linear between dates",-5.45,0.1
"635",277,205277,6500.52,NA,NA,"linear between dates",-5.27,0.1
"636",277,205278,6502.58,NA,NA,"linear between dates",-5.09,0.1
"637",277,205279,6504.64,NA,NA,"linear between dates",-4.97,0.1
"638",277,205280,6506.69,NA,NA,"linear between dates",-5.04,0.1
"639",277,205281,6508.75,NA,NA,"linear between dates",-5.05,0.1
"640",277,205282,6510.81,NA,NA,"linear between dates",-5.05,0.1
"641",277,205283,6512.87,NA,NA,"linear between dates",-4.99,0.1
"642",277,205284,6514.92,NA,NA,"linear between dates",-5.02,0.1
"643",277,205285,6516.98,NA,NA,"linear between dates",-5.03,0.1
"644",277,205286,6519.04,NA,NA,"linear between dates",-5.13,0.1
"645",277,205287,6521.1,NA,NA,"linear between dates",-5.17,0.1
"646",277,205288,6523.15,NA,NA,"linear between dates",-5.16,0.1
"647",277,205289,6525.21,NA,NA,"linear between dates",-4.96,0.1
"648",277,205290,6527.27,NA,NA,"linear between dates",-4.76,0.1
"649",277,205291,6529.33,NA,NA,"linear between dates",-4.52,0.1
"650",277,205292,6531.39,NA,NA,"linear between dates",-4.47,0.1
"651",277,205293,6533.44,NA,NA,"linear between dates",-4.67,0.1
"652",277,205294,6535.5,NA,NA,"linear between dates",-5.07,0.1
"653",277,205295,6537.56,NA,NA,"linear between dates",-5.32,0.1
"654",277,205296,6539.62,NA,NA,"linear between dates",-5.24,0.1
"655",277,205297,6541.67,NA,NA,"linear between dates",-5.05,0.1
"656",277,205298,6543.73,NA,NA,"linear between dates",-4.98,0.1
"657",277,205299,6545.79,NA,NA,"linear between dates",-5.01,0.1
"658",277,205300,6547.85,NA,NA,"linear between dates",-5.24,0.1
"659",277,205301,6549.9,NA,NA,"linear between dates",-5.45,0.1
"660",277,205302,6551.96,NA,NA,"linear between dates",-5.57,0.1
"661",277,205303,6554.02,NA,NA,"linear between dates",-5.9,0.1
"662",277,205304,6556.08,NA,NA,"linear between dates",-6.36,0.1
"663",277,205305,6558.13,NA,NA,"linear between dates",-7.02,0.1
"664",277,205306,6560.19,NA,NA,"linear between dates",-7.5,0.1
"665",277,205307,6562.25,NA,NA,"linear between dates",-7.88,0.1
"666",277,205308,6564.31,NA,NA,"linear between dates",-8.17,0.1
"667",277,205309,6566.37,NA,NA,"linear between dates",-8.2,0.1
"668",277,205310,6568.42,NA,NA,"linear between dates",-8.22,0.1
"669",277,205311,6570.48,NA,NA,"linear between dates",-8.12,0.1
"670",277,205312,6572.54,NA,NA,"linear between dates",-8.12,0.1
"671",277,205313,6574.6,NA,NA,"linear between dates",-7.9,0.1
"672",277,205314,6576.65,NA,NA,"linear between dates",-7.78,0.1
"673",277,205315,6578.71,NA,NA,"linear between dates",-7.64,0.1
"674",277,205316,6580.77,NA,NA,"linear between dates",-7.52,0.1
"675",277,205317,6582.83,NA,NA,"linear between dates",-7.39,0.1
"676",277,205318,6584.88,NA,NA,"linear between dates",-7.16,0.1
"677",277,205319,6586.94,NA,NA,"linear between dates",-6.91,0.1
"678",277,205320,6589,NA,NA,"linear between dates",-6.56,0.1
"679",277,205321,6591.06,NA,NA,"linear between dates",-6.27,0.1
"680",277,205322,6593.12,NA,NA,"linear between dates",-6.17,0.1
"681",277,205323,6595.17,NA,NA,"linear between dates",-6.06,0.1
"682",277,205324,6597.23,NA,NA,"linear between dates",-5.21,0.1
"683",277,205325,6599.29,NA,NA,"linear between dates",-4.17,0.1
"684",277,205326,6601.35,NA,NA,"linear between dates",-3.27,0.1
"685",277,205327,6603.4,NA,NA,"linear between dates",-3.21,0.1
"686",277,205328,6605.46,NA,NA,"linear between dates",-3.5,0.1
"687",277,205329,6607.52,NA,NA,"linear between dates",-3.8,0.1
"688",277,205330,6609.58,NA,NA,"linear between dates",-3.92,0.1
"689",277,205331,6611.63,NA,NA,"linear between dates",-3.73,0.1
"690",277,205332,6613.69,NA,NA,"linear between dates",-3.48,0.1
"691",277,205333,6615.75,NA,NA,"linear between dates",-3.33,0.1
"692",277,205334,6625.01,NA,NA,"linear between dates",-2.88,0.1
"693",277,205335,6627.07,NA,NA,"linear between dates",-2.56,0.1
"694",277,205336,6629.12,NA,NA,"linear between dates",-2.11,0.1
"695",277,205337,6631.18,NA,NA,"linear between dates",-1.75,0.1
"696",277,205338,6633.24,NA,NA,"linear between dates",-1.6,0.1
"697",277,205339,6635.3,NA,NA,"linear between dates",-1.37,0.1
"698",277,205340,6637.36,NA,NA,"linear between dates",-1.21,0.1
"699",277,205341,6639.41,NA,NA,"linear between dates",-1.07,0.1
"700",277,205342,6641.47,NA,NA,"linear between dates",-1.11,0.1
"701",277,205343,6643.53,NA,NA,"linear between dates",-1.12,0.1
"702",277,205344,6645.59,NA,NA,"linear between dates",-1.08,0.1
"703",277,205345,6647.64,NA,NA,"linear between dates",-1.07,0.1
"704",277,205346,6649.7,NA,NA,"linear between dates",-1.04,0.1
"705",277,205347,6651.76,NA,NA,"linear between dates",-1.07,0.1
"706",277,205348,6653.82,NA,NA,"linear between dates",-1.03,0.1
"707",277,205349,6655.87,NA,NA,"linear between dates",-1.05,0.1
"708",277,205350,6657.93,NA,NA,"linear between dates",-1.02,0.1
"709",277,205351,6659.99,NA,NA,"linear between dates",-1.05,0.1
"710",277,205352,6662.05,NA,NA,"linear between dates",-1.13,0.1
"711",277,205353,6664.1,NA,NA,"linear between dates",-1.59,0.1
"712",277,205354,6666.16,NA,NA,"linear between dates",-2.23,0.1
"713",277,205355,6668.22,NA,NA,"linear between dates",-2.33,0.1
"714",277,205356,6670.28,NA,NA,"linear between dates",-1.95,0.1
"715",277,205357,6672.34,NA,NA,"linear between dates",-1.37,0.1
"716",277,205358,6674.39,NA,NA,"linear between dates",-1.24,0.1
"717",277,205359,6676.45,NA,NA,"linear between dates",-1.31,0.1
"718",277,205360,6678.51,NA,NA,"linear between dates",-1.32,0.1
"719",277,205361,6680.57,NA,NA,"linear between dates",-1.33,0.1
"720",277,205362,6682.62,NA,NA,"linear between dates",-1.32,0.1
"721",277,205363,6684.68,NA,NA,"linear between dates",-1.4,0.1
"722",277,205364,6686.74,NA,NA,"linear between dates",-1.49,0.1
"723",277,205365,6688.8,NA,NA,"linear between dates",-1.68,0.1
"724",277,205366,6690.85,NA,NA,"linear between dates",-1.63,0.1
"725",277,205367,6692.91,NA,NA,"linear between dates",-1.63,0.1
"726",277,205368,6694.97,NA,NA,"linear between dates",-1.76,0.1
"727",277,205369,6697.03,NA,NA,"linear between dates",-2.1,0.1
"728",277,205370,6699.09,NA,NA,"linear between dates",-2.59,0.1
"729",277,205371,6701.14,NA,NA,"linear between dates",-2.83,0.1
"730",277,205372,6703.2,NA,NA,"linear between dates",-2.98,0.1
"731",277,205373,6705.26,NA,NA,"linear between dates",-2.9,0.1
"732",277,205374,6707.32,NA,NA,"linear between dates",-2.87,0.1
"733",277,205375,6709.37,NA,NA,"linear between dates",-2.89,0.1
"734",277,205376,6711.43,NA,NA,"linear between dates",-2.84,0.1
"735",277,205377,6713.49,NA,NA,"linear between dates",-2.75,0.1
"736",277,205378,6715.55,NA,NA,"linear between dates",-2.74,0.1
"737",277,205379,6717.6,NA,NA,"linear between dates",-2.91,0.1
"738",277,205380,6719.66,NA,NA,"linear between dates",-3.19,0.1
"739",277,205381,6721.72,NA,NA,"linear between dates",-3.53,0.1
"740",277,205382,6723.78,NA,NA,"linear between dates",-4.02,0.1
"741",277,205383,6725.83,NA,NA,"linear between dates",-4.51,0.1
"742",277,205384,6727.89,NA,NA,"linear between dates",-4.93,0.1
"743",277,205385,6729.95,NA,NA,"linear between dates",-5.15,0.1
"744",277,205386,6732.01,NA,NA,"linear between dates",-5.28,0.1
"745",277,205387,6734.07,NA,NA,"linear between dates",-5.45,0.1
"746",277,205388,6736.12,NA,NA,"linear between dates",-5.62,0.1
"747",277,205389,6738.18,NA,NA,"linear between dates",-5.76,0.1
"748",277,205390,6740.24,NA,NA,"linear between dates",-5.81,0.1
"749",277,205391,6742.3,NA,NA,"linear between dates",-5.92,0.1
"750",277,205392,6744.35,NA,NA,"linear between dates",-6,0.1
"751",277,205393,6746.41,NA,NA,"linear between dates",-6.16,0.1
"752",277,205394,6748.47,NA,NA,"linear between dates",-6.41,0.1
"753",277,205395,6750.53,NA,NA,"linear between dates",-6.75,0.1
"754",277,205396,6752.58,NA,NA,"linear between dates",-6.95,0.1
"755",277,205397,6754.64,NA,NA,"linear between dates",-6.99,0.1
"756",277,205398,6756.7,NA,NA,"linear between dates",-6.92,0.1
"757",277,205399,6758.76,NA,NA,"linear between dates",-6.92,0.1
"758",277,205400,6760.82,NA,NA,"linear between dates",-6.93,0.1
"759",277,205401,6762.87,NA,NA,"linear between dates",-7.05,0.1
"760",277,205402,6764.93,NA,NA,"linear between dates",-7.26,0.1
"761",277,205403,6766.99,NA,NA,"linear between dates",-7.43,0.1
"762",277,205404,6769.05,NA,NA,"linear between dates",-7.56,0.1
"763",277,205405,6773.16,NA,NA,"linear between dates",-8.67,0.1
"764",277,205406,6775.22,NA,NA,"linear between dates",-8.79,0.1
"765",277,205407,6777.28,NA,NA,"linear between dates",-8.77,0.1
"766",277,205408,6779.33,NA,NA,"linear between dates",-8.43,0.1
"767",277,205409,6781.39,NA,NA,"linear between dates",-7.66,0.1
"768",277,205410,6783.45,NA,NA,"linear between dates",-7.1,0.1
"769",277,205411,6785.51,NA,NA,"linear between dates",-6.92,0.1
"770",277,205412,6787.57,NA,NA,"linear between dates",-7.75,0.1
"771",277,205413,6789.62,NA,NA,"linear between dates",-8.97,0.1
"772",277,205414,6791.68,NA,NA,"linear between dates",-9.34,0.1
"773",277,205415,6793.74,NA,NA,"linear between dates",-7.31,0.1
"774",277,205416,6795.8,NA,NA,"linear between dates",-4.55,0.1
"775",277,205417,6797.85,NA,NA,"linear between dates",-2.77,0.1
"776",277,205418,6799.91,NA,NA,"linear between dates",-2.97,0.1
"777",277,205419,6801.97,NA,NA,"linear between dates",-3.97,0.1
"778",277,205420,6804.03,NA,NA,"linear between dates",-5.18,0.1
"779",277,205421,6806.08,NA,NA,"linear between dates",-5.72,0.1
"780",277,205422,6808.14,NA,NA,"linear between dates",-5.33,0.1
"781",277,205423,6810.2,NA,NA,"linear between dates",-4.64,0.1
"782",277,205424,6812.26,NA,NA,"linear between dates",-4.56,0.1
"783",277,205425,6814.31,NA,NA,"linear between dates",-5.07,0.1
"784",277,205426,6816.37,NA,NA,"linear between dates",-5.47,0.1
"785",277,205427,6818.43,NA,NA,"linear between dates",-5.73,0.1
"786",277,205428,6820.49,NA,NA,"linear between dates",-5.73,0.1
"787",277,205429,6822.55,NA,NA,"linear between dates",-5.43,0.1
"788",277,205430,6824.6,NA,NA,"linear between dates",-5.13,0.1
"789",277,205431,6826.66,NA,NA,"linear between dates",-4.93,0.1
"790",277,205432,6828.72,NA,NA,"linear between dates",-4.88,0.1
"791",277,205433,6830.78,NA,NA,"linear between dates",-4.76,0.1
"792",277,205434,6832.83,NA,NA,"linear between dates",-4.7,0.1
"793",277,205435,6834.89,NA,NA,"linear between dates",-4.8,0.1
"794",277,205436,6836.95,NA,NA,"linear between dates",-5.1,0.1
"795",277,205437,6839.01,NA,NA,"linear between dates",-5.45,0.1
"796",277,205438,6841.06,NA,NA,"linear between dates",-5.7,0.1
"797",277,205439,6843.12,NA,NA,"linear between dates",-5.87,0.1
"798",277,205440,6849.3,NA,NA,"linear between dates",-5.99,0.1
"799",277,205441,6851.35,NA,NA,"linear between dates",-5.11,0.1
"800",277,205442,6855.47,NA,NA,"linear between dates",-3.91,0.1
"801",277,205443,6857.53,NA,NA,"linear between dates",-2.64,0.1
"802",277,205444,6859.58,NA,NA,"linear between dates",-2.39,0.1
"803",277,205445,6861.64,NA,NA,"linear between dates",-2.51,0.1
"804",277,205446,6863.7,NA,NA,"linear between dates",-2.69,0.1
"805",277,205447,6865.76,NA,NA,"linear between dates",-2.83,0.1
"806",277,205448,6867.81,NA,NA,"linear between dates",-3.69,0.1
"807",277,205449,6869.87,NA,NA,"linear between dates",-4.11,0.1
"808",277,205450,6873.99,NA,NA,"linear between dates",-4.78,0.1
"809",277,205451,6876.04,NA,NA,"linear between dates",-4.42,0.1
"810",277,205452,6878.1,NA,NA,"linear between dates",-4.46,0.1
"811",277,205453,6880.16,NA,NA,"linear between dates",-4.41,0.1
"812",277,205454,6882.22,NA,NA,"linear between dates",-4.55,0.1
"813",277,205455,6884.28,NA,NA,"linear between dates",-4.66,0.1
"814",277,205456,6886.33,NA,NA,"linear between dates",-4.52,0.1
"815",277,205457,6888.39,NA,NA,"linear between dates",-4.33,0.1
"816",277,205458,6890.45,NA,NA,"linear between dates",-4.23,0.1
"817",277,205459,6892.51,NA,NA,"linear between dates",-4.13,0.1
"818",277,205460,6894.56,NA,NA,"linear between dates",-4.19,0.1
"819",277,205461,6896.62,NA,NA,"linear between dates",-4.21,0.1
"820",277,205462,6898.68,NA,NA,"linear between dates",-4.36,0.1
"821",277,205463,6900.74,NA,NA,"linear between dates",-4.54,0.1
"822",277,205464,6902.79,NA,NA,"linear between dates",-4.7,0.1
"823",277,205465,6904.85,NA,NA,"linear between dates",-4.92,0.1
"824",277,205466,6906.91,NA,NA,"linear between dates",-4.93,0.1
"825",277,205467,6908.97,NA,NA,"linear between dates",-4.91,0.1
"826",277,205468,6911.03,NA,NA,"linear between dates",-4.66,0.1
"827",277,205469,6913.08,NA,NA,"linear between dates",-4.58,0.1
"828",277,205470,6915.14,NA,NA,"linear between dates",-4.53,0.1
"829",277,205471,6917.2,NA,NA,"linear between dates",-4.56,0.1
"830",277,205472,6919.26,NA,NA,"linear between dates",-4.49,0.1
"831",277,205473,6921.31,NA,NA,"linear between dates",-4.56,0.1
"832",277,205474,6923.37,NA,NA,"linear between dates",-4.6,0.1
"833",277,205475,6937.78,NA,NA,"linear between dates",-8.02,0.1
"834",277,205476,6939.83,NA,NA,"linear between dates",-8.02,0.1
"835",277,205477,6943.95,NA,NA,"linear between dates",-7.56,0.1
"836",277,205478,6946.01,NA,NA,"linear between dates",-7.49,0.1
"837",277,205479,6948.06,NA,NA,"linear between dates",-7.37,0.1
"838",277,205480,6950.12,NA,NA,"linear between dates",-7.28,0.1
"839",277,205481,6952.18,NA,NA,"linear between dates",-7.28,0.1
"840",277,205482,6954.24,NA,NA,"linear between dates",-7.32,0.1
"841",277,205483,6956.29,NA,NA,"linear between dates",-7.34,0.1
